date,CORRA_TOTAL_VOLUME,CORRA_TRIMMED_VOLUME,CORRA_RATE_AT_PERCENTILE_5,CORRA_RATE_AT_PERCENTILE_95
2022-07-07,18777130009,14082847507,1.4600,1.5000
2022-07-08,19126613675,14344960256,1.4400,1.4800
2022-07-11,21807810631,16355857973,1.4500,1.5000
2022-07-12,20023323762,15017492822,1.4500,1.4800
2022-07-13,19704435622,14778326716,1.4500,1.4800
2022-07-14,27624449878,20718337408,2.4600,2.5000
2022-07-15,21302458004,15976843503,2.4600,2.5000
2022-07-18,20133163454,15099872590,2.4600,2.5000
2022-07-19,18327529388,13745647041,2.4600,2.5000
2022-07-20,18477824425,13858368319,2.4700,2.5000
2022-07-21,22241724481,16681293361,2.4700,2.5000
2022-07-22,18587226516,13940419887,2.4700,2.5000
2022-07-25,17808309050,13356231788,2.4700,2.5000
2022-07-26,18984639372,14238479529,2.4700,2.5000
2022-07-27,16387683880,12290762910,2.4700,2.5000
2022-07-28,18316156161,13737117121,2.4200,2.5000
2022-07-29,14568151583,10926113687,2.4500,2.5000
2022-08-02,22149638957,16612229218,2.4600,2.5000
2022-08-03,19866819410,14900114558,2.4700,2.5100
2022-08-04,22999344189,17249508142,2.4700,2.5300
2022-08-05,19090133432,14317600074,2.4800,2.5400
2022-08-08,18314597949,13735948462,2.4800,2.5300
2022-08-09,16405873000,12304404750,2.4900,2.5200
2022-08-10,16200173656,12150130242,2.4900,2.5200
2022-08-11,15432308679,11574231509,2.4600,2.5200
2022-08-12,14841931198,11131448398,2.4900,2.5200
2022-08-15,17921907611,13441430708,2.4900,2.5200
2022-08-16,18610696629,13958022472,2.4900,2.5200
2022-08-17,13553992013,10165494010,2.4700,2.5100
2022-08-18,18046731506,13535048630,2.4500,2.5100
2022-08-19,19642103404,14731577553,2.4900,2.5100
2022-08-22,22106215514,16579661636,2.4900,2.5100
2022-08-23,20247387525,15185540644,2.4900,2.5000
2022-08-24,19722920521,14792190391,2.4900,2.5000
2022-08-25,18661221380,13995916035,2.4900,2.5000
2022-08-26,22903219208,17177414406,2.4900,2.5000
2022-08-29,21963203716,16472402787,2.4900,2.5000
2022-08-30,22253290052,16689967539,2.4900,2.5100
2022-08-31,26173479069,19630109302,2.4300,2.5100
2022-09-01,27676277652,20757208239,2.4900,2.5100
2022-09-02,21741147005,16305860254,2.4200,2.5100
2022-09-06,24368664499,18276498374,2.4600,2.5000
2022-09-07,23432899334,17574674500,2.4200,2.5000
2022-09-08,30166254344,22624690758,3.1700,3.2500
2022-09-09,22012201737,16509151303,3.2300,3.2500
2022-09-12,24800386609,18600289957,3.2000,3.2500
2022-09-13,22360856030,16770642022,3.2400,3.2600
2022-09-14,23297069767,17472802325,3.2200,3.2600
2022-09-15,25109833000,18832374750,3.2000,3.2600
2022-09-16,25423679996,19067759997,3.2000,3.2500
2022-09-19,24875193136,18656394852,3.2200,3.2600
2022-09-20,20410237089,15307677817,3.1800,3.2600
2022-09-21,17429892507,13072419380,3.1800,3.2600
2022-09-22,15032040000,11274030000,3.2000,3.2700
2022-09-23,19608683093,14706512320,3.2200,3.2600
2022-09-26,16212104000,12159078000,3.2000,3.2600
2022-09-27,14638454000,10978840500,3.2200,3.2600
2022-09-28,16079884353,12059913265,3.2300,3.2600
2022-09-29,20647112009,15485334007,3.2400,3.2800
2022-10-03,19374227089,14530670317,3.2200,3.2700
2022-10-04,19960566425,14970424819,3.2300,3.2700
2022-10-05,16471275198,12353456398,3.2400,3.2600
2022-10-06,19883804078,14912853058,3.2200,3.2600
2022-10-07,14767290563,11075467922,3.2400,3.2700
2022-10-11,24318320229,18238740172,3.2400,3.2700
2022-10-12,16643441208,12482580906,3.2400,3.2700
2022-10-13,19784549751,14838412313,3.2400,3.2700
2022-10-14,20536353961,15402265471,3.2000,3.2700
2022-10-17,21186612317,15889959238,3.2400,3.2700
2022-10-18,21368574821,16026431116,3.2500,3.2800
2022-10-19,17206390126,12904792594,3.2500,3.2800
2022-10-20,17788945130,13341708848,3.2300,3.2800
2022-10-21,14506782421,10880086816,3.2400,3.2700
2022-10-24,26911754879,20183816159,3.2000,3.2700
2022-10-25,19269027475,14451770606,3.2400,3.2700
2022-10-26,20327770669,15245828002,3.2400,3.2800
2022-10-27,30523246769,22892435077,3.6700,3.7800
2022-10-28,22437607914,16828205936,3.6800,3.7800
2022-10-31,25574707854,19181030890,3.7400,3.7800
2022-11-01,24842369781,18631777336,3.6900,3.7700
2022-11-02,23130440314,17347830236,3.7200,3.7800
2022-11-03,25920961289,19440720967,3.7400,3.7800
2022-11-04,25824724411,19368543308,3.7000,3.7800
2022-11-07,26255651774,19691738830,3.7300,3.7800
2022-11-08,23451628712,17588721534,3.7100,3.7800
2022-11-09,23851735252,17888801439,3.7100,3.7800
2022-11-10,23246481268,17434860951,3.7000,3.7800
2022-11-14,26492402154,19869301616,3.7500,3.7800
2022-11-15,27213080247,20409810185,3.7400,3.7800
2022-11-16,23979722655,17984791991,3.7500,3.7800
2022-11-17,18887135321,14165351491,3.7400,3.7800
2022-11-18,23269137677,17451853258,3.7400,3.7800
2022-11-21,22810320621,17107740466,3.7200,3.7700
2022-11-22,19899866775,14924900081,3.7400,3.7700
2022-11-23,17418343657,13063757743,3.7200,3.7700
2022-11-24,22419162046,16814371534,3.7400,3.7700
2022-11-25,24004587298,18003440474,3.7500,3.7700
2022-11-28,16951803619,12713852714,3.7500,3.7700
2022-11-29,18885193549,14163895162,3.7500,3.7700
2022-11-30,15703825000,11777868750,3.7400,3.7800
2022-12-01,26120309813,19590232360,3.7000,3.7800
2022-12-02,22198904340,16649178255,3.7300,3.7700
2022-12-05,23120512228,17340384171,3.7000,3.7600
2022-12-06,21948310250,16461232688,3.7000,3.7700
2022-12-07,25174176142,18880632106,3.7400,3.7700
2022-12-08,25602653992,19201990494,4.2200,4.2700
2022-12-09,23055576956,17291682717,4.2200,4.2700
2022-12-12,25055568665,18791676499,4.2500,4.2700
2022-12-13,20695957993,15521968495,4.2500,4.2700
2022-12-14,28599361408,21449521056,4.2500,4.2800
2022-12-15,24762363560,18571772670,4.2500,4.2800
2022-12-16,22757942489,17068456867,4.2500,4.2800
2022-12-19,22609708259,16957281194,4.2500,4.2800
2022-12-20,25061027861,18795770896,4.2300,4.2700
2022-12-21,22469732594,16852299446,4.2400,4.2800
2022-12-22,21659563475,16244672606,4.2500,4.2700
2022-12-23,16836393000,12627294750,4.2400,4.2700
2022-12-28,20336904000,15252678000,4.2500,4.2700
2022-12-29,24233011014,18174758260,4.2100,4.2800
2022-12-30,28702295571,21526721678,4.2000,4.3000
2023-01-03,22362900515,16772175386,4.2400,4.2800
2023-01-04,21968933946,16476700460,4.2500,4.2700
2023-01-05,26808408096,20106306072,4.2400,4.2700
2023-01-06,20417127914,15312845936,4.2400,4.2700
2023-01-09,21151015124,15863261343,4.2400,4.2900
2023-01-10,19573035718,14679776788,4.2500,4.2700
2023-01-11,23102503332,17326877499,4.2100,4.2600
2023-01-12,22754423156,17065817367,4.2000,4.2600
2023-01-13,20989041740,15741781305,4.2200,4.2700
2023-01-16,18826790201,14120092651,4.2400,4.2600
2023-01-17,13824723426,10368542570,4.2400,4.2700
2023-01-18,14927541868,11195656401,4.2500,4.2600
2023-01-19,25594424424,19195818318,4.2500,4.2700
2023-01-20,24389788635,18292341476,4.2500,4.2600
2023-01-23,21956952270,16467714202,4.2500,4.2700
2023-01-24,23491830121,17618872591,4.2500,4.2700
2023-01-25,25814139245,19360604434,4.2500,4.2800
2023-01-26,27587029740,20690272305,4.4800,4.5300
2023-01-27,21211291592,15908468694,4.4900,4.5300
2023-01-30,23599952039,17699964029,4.4900,4.5300
2023-01-31,19582023360,14686517520,4.4900,4.5400
2023-02-01,19380514959,14535386219,4.4800,4.5200
2023-02-02,21366391970,16024793978,4.5000,4.5200
2023-02-03,26223982148,19667986611,4.5000,4.5300
2023-02-06,23157454099,17368090574,4.4800,4.5300
2023-02-07,22498129917,16873597438,4.4900,4.5300
2023-02-08,23418290000,17563717500,4.4800,4.5300
2023-02-09,20996154412,15747115809,4.5000,4.5300
2023-02-10,23994186042,17995639532,4.4900,4.5300
2023-02-13,21095878000,15821908500,4.4800,4.5300
2023-02-14,17471586165,13103689624,4.4900,4.5300
2023-02-15,14824281774,11118211330,4.4900,4.5200
2023-02-16,15346406766,11509805074,4.4700,4.5100
2023-02-17,18970649103,14227986827,4.4800,4.5200
2023-02-21,19338143934,14503607950,4.4900,4.5200
2023-02-22,22494437669,16870828252,4.4700,4.5100
2023-02-23,19597708794,14698281596,4.5000,4.5100
2023-02-24,18399633227,13799724920,4.4900,4.5100
2023-02-27,17770285425,13327714069,4.4600,4.5100
2023-02-28,17104274271,12828205703,4.4600,4.5100
2023-03-01,16968080343,12726060257,4.4900,4.5300
2023-03-02,22363959000,16772969250,4.4700,4.5100
2023-03-03,21616594064,16212445548,4.4600,4.5100
2023-03-06,18011541457,13508656093,4.4600,4.5000
2023-03-07,13136094616,9852070962,4.4800,4.5100
2023-03-08,14455756397,10841817298,4.4900,4.5100
2023-03-09,23507522544,17630641908,4.4500,4.5000
2023-03-10,23497219021,17622914266,4.4500,4.5000
2023-03-13,19098878405,14324158804,4.4700,4.5000
2023-03-14,17663304650,13247478488,4.4300,4.5000
2023-03-15,18628134549,13971100912,4.4600,4.5000
2023-03-16,18321589891,13741192418,4.4500,4.5000
2023-03-17,16531878640,12398908980,4.4900,4.5000
2023-03-20,18075951836,13556963877,4.4700,4.5000
2023-03-21,22537319814,16902989860,4.4800,4.5000
2023-03-22,16825553274,12619164956,4.4900,4.5200
2023-03-23,23691327473,17768495605,4.4900,4.5200
2023-03-24,24446268806,18334701604,4.5000,4.5200
2023-03-27,20693665632,15520249224,4.4900,4.5200
2023-03-28,19028080805,14271060604,4.4800,4.5200
2023-03-29,15391131712,11543348784,4.4900,4.5100
2023-03-30,18541618038,13906213528,4.4800,4.5100
2023-03-31,14734782294,11051086720,4.4700,4.5200
2023-04-03,23521760950,17641320712,4.4800,4.5000
2023-04-04,18575456102,13931592076,4.4700,4.5000
2023-04-05,15390577897,11542933423,4.4700,4.5000
2023-04-06,16484167127,12363125345,4.4500,4.5000
2023-04-10,17095599838,12821699878,4.4500,4.5000
2023-04-11,16838331323,12628748492,4.4800,4.5000
2023-04-12,16920696575,12690522431,4.4800,4.5200
2023-04-13,20535414875,15401561156,4.4700,4.5000
2023-04-14,17983076771,13487307578,4.4900,4.5000
2023-04-17,18682785574,14012089180,4.4800,4.5000
2023-04-18,14762614574,11071960930,4.4900,4.5100
2023-04-19,15372253741,11529190306,4.4800,4.5000
2023-04-20,17344307007,13008230255,4.4800,4.5000
2023-04-21,19015492661,14261619496,4.4800,4.5000
2023-04-24,18952532466,14214399350,4.4800,4.5000
2023-04-25,15121815631,11341361723,4.4900,4.5000
2023-04-26,13554692718,10166019538,4.4900,4.5000
2023-04-27,19292642722,14469482042,4.4900,4.5000
2023-04-28,22924857264,17193642948,4.4900,4.5200
2023-05-01,22921352370,17191014278,4.4700,4.5000
2023-05-02,19242842555,14432131916,4.4900,4.5000
2023-05-03,19848529945,14886397459,4.4700,4.5000
2023-05-04,22677735587,17008301690,4.4500,4.5000
2023-05-05,17057101905,12792826429,4.4700,4.5000
2023-05-08,19473499848,14605124886,4.4600,4.5100
2023-05-09,16926190192,12694642644,4.4900,4.5100
2023-05-10,11851815639,8888861729,4.4900,4.5100
2023-05-11,16121004704,12090753528,4.4800,4.5100
2023-05-12,14880989502,11160742126,4.4700,4.5200
2023-05-15,12937256582,9702942436,4.4800,4.5100
2023-05-16,13918410978,10438808234,4.4700,4.5100
2023-05-17,15451935296,11588951472,4.4900,4.5000
2023-05-18,14980775065,11235581299,4.4800,4.5000
2023-05-19,18419869366,13814902024,4.4700,4.5100
2023-05-23,22255854921,16691891191,4.4500,4.5100
2023-05-24,15713542501,11785156876,4.4800,4.5000
2023-05-25,16892054813,12669041110,4.4700,4.5000
2023-05-26,16281455938,12211091954,4.4900,4.5100
2023-05-29,17009857370,12757393028,4.4700,4.5100
2023-05-30,14179161000,10634370750,4.4700,4.5100
2023-05-31,16066127628,12049595721,4.4900,4.5100
2023-06-01,17270264716,12952698537,4.4800,4.5200
2023-06-02,20032846176,15024634632,4.4800,4.5100
2023-06-05,17776002526,13332001894,4.4900,4.5200
2023-06-06,16025591204,12019193403,4.4900,4.5000
2023-06-07,15756561858,11817421394,4.4500,4.5000
2023-06-08,28291350215,21218512661,4.6200,4.7500
2023-06-09,15770359039,11827769279,4.7000,4.7500
2023-06-12,13084142000,9813106500,4.7200,4.7700
2023-06-13,13125131000,9843848250,4.7100,4.7700
2023-06-14,12625704590,9469278442,4.7300,4.7500
2023-06-15,15703334165,11777500624,4.7200,4.7500
2023-06-16,17163359972,12872519979,4.7000,4.7500
2023-06-19,9922075914,7441556936,4.7500,4.7500
2023-06-20,14152083463,10614062597,4.7300,4.7500
