date,net_issuance_private_daily
2023-07-05,0.0
2023-07-06,266.5
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,77.55
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,285.45
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,-463.76
2023-07-27,107.1
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,-59.25
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,228.4
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,20.495
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,16.9
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,28.5
2023-09-01,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,71.6
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,174.45
2023-09-15,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,-10.8
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,-737.6
2023-09-28,40.35
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,9.55
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,-122.55
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,109.5
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,-776.45
2023-10-26,150.35
2023-10-27,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,162.9
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,-98.65
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,112.755
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,-976.63
2023-11-23,121.1
2023-11-24,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,87.3
2023-12-01,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,-296.95
2023-12-08,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,-143.75
2023-12-15,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,-85.1
2023-12-22,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,-305.41
2023-12-28,219.65
2023-12-29,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,5.85
2024-01-05,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,32.8
2024-01-12,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,-324.25
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,-403.25
2024-01-25,-294.4
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,-228.95
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,141.1
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,-395.6
2024-02-16,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,-462.6
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,-505.0
2024-02-29,-152.75
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,207.25
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,220.9
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,273.9
2024-03-22,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,-402.15
2024-03-28,281.35
2024-03-29,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,27.8
2024-04-05,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,399.7
2024-04-12,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,502.9
2024-04-19,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,-336.22
2024-04-25,465.5
2024-04-26,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,299.85
2024-05-03,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,326.15
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,445.4
2024-05-17,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,-348.95
2024-05-23,377.35
2024-05-24,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,378.85
2024-05-31,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,340.4
2024-06-07,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,164.4
2024-06-14,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,14.45
2024-06-21,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,-502.489
2024-06-27,-76.9
2024-06-28,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,-17.0
2024-07-05,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,-11.2
2024-07-12,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,36.4
2024-07-19,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,-456.767
2024-07-25,-84.65
2024-07-26,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,123.25
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,584.6
2024-08-09,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,99.3
2024-08-16,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,-6.1
2024-08-23,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,-234.65
2024-08-30,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,-318.85
2024-09-06,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,-61.6
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,46.75
2024-09-20,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-369.55
2024-09-26,60.45
2024-09-27,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,187.35
2024-10-04,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,133.85
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,-36.35
2024-10-18,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,-547.42
2024-10-24,-45.75
2024-10-25,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,-107.45
2024-11-01,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,-75.4
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,-66.65
2024-11-15,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,97.8
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,-477.56
2024-11-28,174.5
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,279.9
2024-12-06,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,-58.95
2024-12-13,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,137.3
2024-12-20,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,106.6
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,225.15
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,-149.7
2025-01-10,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,-136.55
2025-01-17,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,-346.51
2025-01-23,-96.95
2025-01-24,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,-38.45
2025-01-31,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,-40.75
2025-02-07,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,-3.75
2025-02-14,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,92.3
2025-02-21,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,-379.225
2025-02-27,-50.75
2025-02-28,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,-194.5
2025-03-07,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,190.0
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,-11.2
2025-03-21,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,-315.87
2025-03-27,216.0
2025-03-28,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,-126.6
2025-04-04,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,229.65
2025-04-11,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,138.1
2025-04-18,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,-311.27
2025-04-24,358.25
2025-04-25,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,197.35
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,246.6
2025-05-09,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,217.0
2025-05-16,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,209.6
2025-05-23,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,-302.7
2025-05-29,0.0
2025-05-30,156.55
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,135.9
2025-06-06,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,-98.8
2025-06-13,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,109.7
2025-06-20,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,-454.535
2025-06-26,110.05
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,-116.35
2025-07-04,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,-77.0
2025-07-11,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,86.9
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,-443.21
2025-07-24,-76.2
2025-07-25,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,-48.5
2025-08-01,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,67.75
2025-08-08,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,-87.8
2025-08-15,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,-43.7
2025-08-22,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,130.65
2025-08-29,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,-111.45
2025-09-05,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,81.5
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,-25.6
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,-356.805
2025-09-25,119.75
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,43.6
2025-10-03,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,-10.75
2025-10-10,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,12.95
2025-10-17,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,-340.89
2025-10-23,10.95
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,-103.45
2025-10-31,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,-12.6
2025-11-07,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-54.25
2025-11-14,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,-142.6
2025-11-21,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,-378.721
2025-11-27,11.6
2025-11-28,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,202.6
2025-12-05,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,33.2
2025-12-12,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,-240.35
2025-12-19,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,-195.25
2025-12-25,0.0
2025-12-26,0.0
2025-12-29,-251.75
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-05,-188.0
2026-01-06,107.112
2026-01-07,0.0
2026-01-08,-404.35
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,-256.4
2026-01-16,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,-476.85
2026-01-23,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,-252.96
2026-01-29,-348.45
2026-01-30,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,-385.7
2026-02-06,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,-264.6
2026-02-13,0.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,-221.0
2026-02-20,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,-372.14
2026-02-26,-396.0
2026-02-27,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,-27.15
2026-03-06,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,-150.0
2026-03-13,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,246.5
2026-03-20,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,-438.44
2026-03-26,-192.45
2026-03-27,0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,173.8
2026-04-03,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,378.633
2026-04-09,422.1
2026-04-10,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,228.6
2026-04-17,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,-489.4
2026-04-23,588.65
2026-04-24,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,568.962
2026-05-01,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,43.2
2026-05-08,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,325.55
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,388.9
2026-05-22,11.403
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,-430.399
2026-05-28,405.293
2026-05-29,0.0
2026-06-01,0.0
2026-06-02,0.0
2026-06-03,0.0
2026-06-04,247.45
2026-06-05,0.0
2026-06-08,0.0
2026-06-09,0.0
2026-06-10,0.0
2026-06-11,253.05
2026-06-12,0.0
2026-06-15,0.0
2026-06-16,0.0
2026-06-17,0.0
2026-06-18,-11.1
2026-06-19,0.0
2026-06-22,77.713
2026-06-23,7.593
2026-06-24,-411.537
2026-06-25,89.061
2026-06-26,0.0
2026-06-29,0.0
2026-06-30,0.0
2026-07-01,0.0
2026-07-02,249.15
2026-07-03,0.0
2026-07-06,0.0
2026-07-07,0.0
2026-07-08,0.0
2026-07-09,112.0
2026-07-10,0.0
2026-07-13,0.0
2026-07-14,0.0
2026-07-15,0.0
2026-07-16,166.8
2026-07-17,0.0
2026-07-20,0.0
2026-07-21,0.0
2026-07-22,-359.985
2026-07-23,-32.85
2026-07-24,0.0
2026-07-27,0.0
2026-07-28,0.0
2026-07-29,0.0
2026-07-30,123.15
2026-07-31,0.0
2026-08-03,0.0
2026-08-04,0.0
2026-08-05,0.0
2026-08-06,432.3
2026-08-07,0.0
2026-08-10,0.0
2026-08-11,0.0
2026-08-12,0.0
2026-08-13,125.8
2026-08-14,0.0
2026-08-17,0.0
2026-08-18,0.0
2026-08-19,0.0
2026-08-20,9.75
2026-08-21,0.0
2026-08-24,0.0
2026-08-25,0.0
2026-08-26,0.0
2026-08-27,-70.2
2026-08-28,0.0
2026-08-31,0.0
2026-09-01,0.0
2026-09-02,0.0
2026-09-03,-32.85
2026-09-04,0.0
2026-09-07,0.0
2026-09-08,0.0
2026-09-09,0.0
2026-09-10,-69.2
2026-09-11,0.0
