issuer,kind,isin,auction,settlement,maturity,nominal,cash,cover,yield,source
ESM,bill,EU000A3JZP45,2021-02-16,2021-02-18,2021-08-19,1499.54,1499.54,6.3,,esm_bbk:EU000A3JZP45
ESM,bill,EU000A3JZP52,2021-03-02,2021-03-04,2021-06-03,1499.55,1499.55,70.0,,esm_bbk:EU000A3JZP52
ESM,bill,EU000A3JZP60,2021-03-09,2021-03-11,2022-03-10,1099.9,1099.9,5.6,,esm_bbk:EU000A3JZP60
ESM,bill,EU000A3JZP78,2021-03-16,2021-03-18,2021-09-23,1500.0,1500.0,6.2,,esm_bbk:EU000A3JZP78
ESM,bill,EU000A3JZP86,2021-04-06,2021-04-08,2021-07-08,1499.45,1499.45,7.4,,esm_bbk:EU000A3JZP86
ESM,bill,EU000A3JZP94,2021-04-13,2021-04-15,2022-04-14,1100.0,1100.0,5.6,,esm_bbk:EU000A3JZP94
ESM,bill,EU000A3JZQA0,2021-04-20,2021-04-22,2021-10-21,1500.0,1500.0,6.3,,esm_bbk:EU000A3JZQA0
ESM,bill,EU000A3JZQB8,2021-05-04,2021-05-06,2021-08-05,1499.84,1499.84,8.3,,esm_bbk:EU000A3JZQB8
ESM,bill,EU000A3JZQC6,2021-05-11,2021-05-13,2022-05-12,1099.62,1099.62,7.3,,esm_bbk:EU000A3JZQC6
ESM,bill,EU000A3JZQD4,2021-05-18,2021-05-20,2021-11-18,1499.42,1499.42,7.0,,esm_bbk:EU000A3JZQD4
ESM,bill,EU000A3JZQE2,2021-06-01,2021-06-03,2021-09-09,1499.81,1499.81,10.1,,esm_bbk:EU000A3JZQE2
ESM,bill,EU000A3JZQF9,2021-06-08,2021-06-10,2022-06-16,1100.0,1100.0,8.4,,esm_bbk:EU000A3JZQF9
ESM,bill,EU000A3JZQG7,2021-06-15,2021-06-17,2021-12-23,1499.96,1499.96,7.7,,esm_bbk:EU000A3JZQG7
ESM,bill,EU000A3JZQH5,2021-07-06,2021-07-08,2021-10-07,1498.65,1498.65,8.3,,esm_bbk:EU000A3JZQH5
ESM,bill,EU000A3JZQJ1,2021-07-13,2021-07-15,2022-07-14,1099.33,1099.33,8.4,,esm_bbk:EU000A3JZQJ1
ESM,bill,EU000A3JZQK9,2021-07-20,2021-07-22,2022-01-20,1492.1,1492.1,10.3,,esm_bbk:EU000A3JZQK9
ESM,bill,EU000A3JZQL7,2021-08-03,2021-08-05,2021-11-04,1499.32,1499.32,9.3,,esm_bbk:EU000A3JZQL7
ESM,bill,EU000A3JZQM5,2021-08-10,2021-08-12,2022-08-11,1099.85,1099.85,9.6,,esm_bbk:EU000A3JZQM5
ESM,bill,EU000A3JZQN3,2021-08-17,2021-08-19,2022-02-17,1499.45,1499.45,9.1,,esm_bbk:EU000A3JZQN3
ESM,bill,EU000A3JZQP8,2021-09-07,2021-09-09,2021-12-09,1499.76,1499.76,8.7,,esm_bbk:EU000A3JZQP8
ESM,bill,EU000A3JZQQ6,2021-09-14,2021-09-16,2022-09-15,1099.96,1099.96,8.8,,esm_bbk:EU000A3JZQQ6
ESM,bill,EU000A3JZQR4,2021-09-21,2021-09-23,2022-03-17,1500.0,1500.0,8.7,,esm_bbk:EU000A3JZQR4
ESM,bill,EU000A3JZQS2,2021-10-05,2021-10-07,2022-01-06,1499.74,1499.74,7.9,,esm_bbk:EU000A3JZQS2
ESM,bill,EU000A3JZQT0,2021-10-12,2021-10-14,2022-10-13,1098.4,1098.4,6.9,,esm_bbk:EU000A3JZQT0
ESM,bill,EU000A3JZQU8,2021-10-19,2021-10-21,2022-04-21,1499.25,1499.25,7.3,,esm_bbk:EU000A3JZQU8
ESM,bill,EU000A3JZQV6,2021-11-02,2021-11-04,2022-02-03,1499.58,1499.58,7.6,,esm_bbk:EU000A3JZQV6
ESM,bill,EU000A3JZQW4,2021-11-09,2021-11-11,2022-11-10,1099.56,1099.56,7.2,,esm_bbk:EU000A3JZQW4
ESM,bill,EU000A3JZQX2,2021-11-16,2021-11-18,2022-05-19,1499.92,1499.92,6.4,,esm_bbk:EU000A3JZQX2
ESM,bill,EU000A3JZQY0,2021-12-07,2021-12-09,2022-03-03,1500.0,1500.0,6.5,,esm_bbk:EU000A3JZQY0
ESM,bill,EU000A3JZQZ7,2022-01-04,2022-01-06,2022-04-07,1491.4,1491.4,6.5,,esm_bbk:EU000A3JZQZ7
ESM,bill,EU000A3JZQ02,2022-01-11,2022-01-13,2023-01-12,1093.55,1093.55,5.2,,esm_bbk:EU000A3JZQ02
ESM,bill,EU000A3JZQ10,2022-01-18,2022-01-20,2022-07-21,1499.9,1499.9,4.5,,esm_bbk:EU000A3JZQ10
ESM,bill,EU000A3JZQ28,2022-02-01,2022-02-03,2022-05-05,1493.59,1493.59,4.3,,esm_bbk:EU000A3JZQ28
ESM,bill,EU000A3JZQ36,2022-02-08,2022-02-10,2023-02-16,1058.6,1058.6,4.0,,esm_bbk:EU000A3JZQ36
ESM,bill,EU000A3JZQ44,2022-02-15,2022-02-17,2022-08-18,1053.97,1053.97,4.0,,esm_bbk:EU000A3JZQ44
ESM,bill,EU000A3JZQ51,2022-03-01,2022-03-03,2022-06-09,1071.55,1071.55,4.4,,esm_bbk:EU000A3JZQ51
ESM,bill,EU000A3JZQ69,2022-03-08,2022-03-10,2023-03-16,1099.85,1099.85,3.1,,esm_bbk:EU000A3JZQ69
ESM,bill,EU000A3JZQ77,2022-03-15,2022-03-17,2022-09-22,1069.6,1069.6,2.2,,esm_bbk:EU000A3JZQ77
ESM,bill,EU000A3JZQ85,2022-04-05,2022-04-07,2022-07-07,1099.73,1099.73,2.9,,esm_bbk:EU000A3JZQ85
ESM,bill,EU000A3JZQ93,2022-04-12,2022-04-14,2023-04-13,854.8,854.8,2.8,,esm_bbk:EU000A3JZQ93
ESM,bill,EU000A3JZRA8,2022-04-19,2022-04-21,2022-10-20,973.0,973.0,2.1,,esm_bbk:EU000A3JZRA8
ESM,bill,EU000A3JZRB6,2022-05-03,2022-05-05,2022-08-04,1085.47,1085.47,2.7,,esm_bbk:EU000A3JZRB6
ESM,bill,EU000A3JZRC4,2022-05-17,2022-05-19,2022-11-17,1007.32,1007.32,1.8,,esm_bbk:EU000A3JZRC4
ESM,bill,EU000A3JZRD2,2022-06-07,2022-06-09,2022-09-08,1055.2,1055.2,1.7,,esm_bbk:EU000A3JZRD2
ESM,bill,EU000A3JZRE0,2022-06-21,2022-06-23,2022-12-22,1026.0,1026.0,1.9,,esm_bbk:EU000A3JZRE0
ESM,bill,EU000A3JZRF7,2022-07-05,2022-07-07,2022-10-06,1063.5,1063.5,3.0,,esm_bbk:EU000A3JZRF7#derived
ESM,bill,EU000A3JZRG5,2022-07-19,2022-07-21,2023-01-19,1100.0,1100.0,3.5,,esm_bbk:EU000A3JZRG5
ESM,bill,EU000A3JZRH3,2022-08-02,2022-08-04,2022-11-04,1099.12,1099.12,4.3,,esm_bbk:EU000A3JZRH3
ESM,bill,EU000A3JZRJ9,2022-08-16,2022-08-18,2023-02-23,1097.15,1097.15,4.6,,esm_bbk:EU000A3JZRJ9
ESM,bill,EU000A3JZRK7,2022-09-06,2022-09-08,2022-12-08,1499.1,1499.1,3.1,,esm_bbk:EU000A3JZRK7
ESM,bill,EU000A3JZRL5,2022-09-20,2022-09-22,2023-03-23,1093.25,1093.25,2.8,,esm_bbk:EU000A3JZRL5#derived
ESM,bill,EU000A3JZRM3,2022-10-04,2022-10-06,2023-01-05,1499.76,1499.76,2.0,,esm_bbk:EU000A3JZRM3
ESM,bill,EU000A3JZRN1,2022-10-18,2022-10-20,2023-04-20,1011.16,1011.16,2.2,,esm_bbk:EU000A3JZRN1
ESM,bill,EU000A3JZRP6,2022-11-02,2022-11-04,2023-02-09,1015.3,1015.3,2.8,,esm_bbk:EU000A3JZRP6
ESM,bill,EU000A3JZRQ4,2022-11-15,2022-11-17,2023-05-18,1011.4,1011.4,2.0,,esm_bbk:EU000A3JZRQ4
ESM,bill,EU000A3JZRR2,2022-12-06,2022-12-08,2023-03-09,1072.71,1072.71,3.7,,esm_bbk:EU000A3JZRR2
ESM,bill,EU000A3JZRS0,2023-01-03,2023-01-05,2023-04-06,1046.54,1046.54,4.7,,esm_bbk:EU000A3JZRS0
ESM,bill,EU000A3JZRT8,2023-01-17,2023-01-19,2023-07-20,1077.59,1077.59,3.5,,esm_bbk:EU000A3JZRT8
ESM,bill,EU000A3JZRU6,2023-02-07,2023-02-09,2023-05-04,1046.25,1046.25,2.9,,esm_bbk:EU000A3JZRU6
ESM,bill,EU000A3JZRV4,2023-02-21,2023-02-23,2023-08-18,1092.3,1092.3,2.6,,esm_bbk:EU000A3JZRV4
ESM,bill,EU000A3JZRW2,2023-03-07,2023-03-09,2023-06-08,1072.2,1072.2,4.1,,esm_bbk:EU000A3JZRW2
ESM,bill,EU000A3JZRX0,2023-03-21,2023-03-23,2023-09-21,1048.05,1048.05,2.5,,esm_bbk:EU000A3JZRX0
ESM,bill,EU000A3JZRY8,2023-04-04,2023-04-06,2023-07-06,1053.48,1053.48,3.2,,esm_bbk:EU000A3JZRY8
ESM,bill,EU000A3JZRZ5,2023-04-18,2023-04-20,2023-10-19,1065.0,1065.0,2.7,,esm_bbk:EU000A3JZRZ5
ESM,bill,EU000A3JZR01,2023-05-02,2023-05-04,2023-08-03,1026.69,1026.69,2.5,,esm_bbk:EU000A3JZR01
ESM,bill,EU000A3JZR19,2023-05-16,2023-05-18,2023-11-23,1073.9,1073.9,3.0,,esm_bbk:EU000A3JZR19
ESM,bill,EU000A3JZR27,2023-06-06,2023-06-08,2023-09-07,1084.4,1084.4,2.5,,esm_bbk:EU000A3JZR27
ESM,bill,EU000A3JZR35,2023-06-20,2023-06-22,2023-12-21,1084.48,1084.48,2.0,,esm_bbk:EU000A3JZR35
ESM,bill,EU000A3JZR43,2023-07-04,2023-07-06,2023-10-05,1045.3,1045.3,2.7,,esm_bbk:EU000A3JZR43
ESM,bill,EU000A3JZR50,2023-07-18,2023-07-20,2024-01-25,1096.5,1096.5,3.3,,esm_bbk:EU000A3JZR50
ESM,bill,EU000A3JZR68,2023-08-01,2023-08-03,2023-11-09,1063.96,1063.96,2.6,,esm_bbk:EU000A3JZR68
ESM,bill,EU000A3JZR76,2023-08-16,2023-08-18,2024-02-22,1074.0,1074.0,2.6,,esm_bbk:EU000A3JZR76
ESM,bill,EU000A3JZR84,2023-09-05,2023-09-07,2023-12-07,1053.79,1053.79,2.4,,esm_bbk:EU000A3JZR84
ESM,bill,EU000A3JZR92,2023-09-19,2023-09-21,2024-03-21,1066.4,1066.4,2.3,,esm_bbk:EU000A3JZR92
ESM,bill,EU000A3JZSA6,2023-10-03,2023-10-05,2024-01-11,1058.3,1058.3,2.6,,esm_bbk:EU000A3JZSA6
ESM,bill,EU000A3JZSB4,2023-10-17,2023-10-19,2024-04-18,1048.59,1048.59,2.2,,esm_bbk:EU000A3JZSB4
ESM,bill,EU000A3JZSC2,2023-11-07,2023-11-09,2024-02-08,1061.8,1061.8,2.5,,esm_bbk:EU000A3JZSC2
ESM,bill,EU000A3JZSD0,2023-11-21,2023-11-23,2024-05-23,1068.6,1068.6,2.1,,esm_bbk:EU000A3JZSD0
ESM,bill,EU000A3JZSE8,2023-12-05,2023-12-07,2024-03-07,1092.96,1092.96,2.2,,esm_bbk:EU000A3JZSE8
ESM,bill,EU000A3JZSF5,2024-01-09,2024-01-11,2024-04-04,1044.6,1035.455,2.8,3.785,esm_bbk:EU000A3JZSF5
ESM,bill,EU000A3JZSG3,2024-01-23,2024-01-25,2024-07-18,1033.02,1014.623,2.6,3.73,esm_bbk:EU000A3JZSG3
ESM,bill,EU000A3JZSH1,2024-02-06,2024-02-08,2024-05-09,1057.31,1047.245,2.5,3.802,esm_bbk:EU000A3JZSH1
ESM,bill,EU000A3JZSJ7,2024-02-20,2024-02-22,2024-08-22,1013.24,994.492,2.2,3.729,esm_bbk:EU000A3JZSJ7
ESM,bill,EU000A3JZSK5,2024-03-05,2024-03-07,2024-06-06,1049.62,1039.587,2.5,3.818,esm_bbk:EU000A3JZSK5
ESM,bill,EU000A3JZSL3,2024-03-19,2024-03-21,2024-09-19,1016.6,997.735,2.1,3.74,esm_bbk:EU000A3JZSL3
ESM,bill,EU000A3JZSM1,2024-04-02,2024-04-04,2024-07-04,1023.5,1013.783,2.2,3.792,esm_bbk:EU000A3JZSM1
ESM,bill,EU000A3JZSN9,2024-04-16,2024-04-18,2024-10-17,1098.27,1078.253,2.3,3.672,esm_bbk:EU000A3JZSN9
ESM,bill,EU000A3JZSP4,2024-05-07,2024-05-09,2024-08-08,1075.0,1064.948,2.5,3.734,esm_bbk:EU000A3JZSP4
ESM,bill,EU000A3JZSQ2,2024-05-21,2024-05-23,2024-11-21,1099.96,1080.229,2.0,3.613,esm_bbk:EU000A3JZSQ2
ESM,bill,EU000A3JZSR0,2024-06-04,2024-06-06,2024-09-05,1069.96,1060.157,2.3,3.658,esm_bbk:EU000A3JZSR0
ESM,bill,EU000A3JZSS8,2024-06-18,2024-06-20,2024-12-19,1091.85,1072.307,2.3,3.605,esm_bbk:EU000A3JZSS8
ESM,bill,EU000A3JZST6,2024-07-02,2024-07-04,2024-10-03,1090.96,1081.135,2.1,3.595,esm_bbk:EU000A3JZST6
ESM,bill,EU000A3JZSU4,2024-07-16,2024-07-18,2025-01-23,1095.45,1075.601,2.2,3.515,esm_bbk:EU000A3JZSU4
ESM,bill,EU000A3JZSV2,2024-08-06,2024-08-08,2024-11-07,1097.5,1087.9,2.5,3.491,esm_bbk:EU000A3JZSV2
ESM,bill,EU000A3JZSW0,2024-08-20,2024-08-22,2025-02-20,1087.2,1069.306,2.6,3.31,esm_bbk:EU000A3JZSW0
ESM,bill,EU000A3JZSX8,2024-09-03,2024-09-05,2024-12-05,1086.6,1077.33,2.7,3.404,esm_bbk:EU000A3JZSX8
ESM,bill,EU000A3JZSY6,2024-09-17,2024-09-19,2025-03-20,1099.32,1081.84,2.5,3.196,esm_bbk:EU000A3JZSY6
ESM,bill,EU000A4DMKU0,2024-10-01,2024-10-03,2025-01-09,1087.48,1078.141,2.3,3.182,esm_bbk:EU000A4DMKU0
ESM,bill,EU000A4DMKV8,2024-10-15,2024-10-17,2025-04-17,1031.99,1016.699,2.7,2.975,esm_bbk:EU000A4DMKV8
ESM,bill,EU000A4DMKW6,2024-11-05,2024-11-07,2025-02-06,1099.44,1091.064,3.8,3.037,esm_bbk:EU000A4DMKW6
ESM,bill,EU000A4DMKX4,2024-11-19,2024-11-21,2025-05-22,1095.34,1080.488,3.1,2.719,esm_bbk:EU000A4DMKX4
ESM,bill,EU000A4DMKY2,2024-12-03,2024-12-05,2025-03-06,1098.97,1091.2,4.0,2.817,esm_bbk:EU000A4DMKY2
ESM,bill,EU000A4DMKZ9,2025-01-07,2025-01-09,2025-04-03,1095.2,1088.472,3.7,2.649,esm_bbk:EU000A4DMKZ9#derived
ESM,bill,EU000A4DMK08,2025-01-21,2025-01-23,2025-07-17,1083.5,1070.568,3.5,2.485,esm_bbk:EU000A4DMK08
ESM,bill,EU000A4DMK16,2025-02-04,2025-02-06,2025-05-08,1087.5,1080.768,2.9,2.464,esm_bbk:EU000A4DMK16
ESM,bill,EU000A4DMK24,2025-02-18,2025-02-20,2025-08-21,1099.37,1086.522,3.5,2.339,esm_bbk:EU000A4DMK24
ESM,bill,EU000A4DMK32,2025-03-04,2025-03-06,2025-06-05,1083.28,1076.869,2.8,2.355,esm_bbk:EU000A4DMK32
ESM,bill,EU000A4DMK40,2025-03-18,2025-03-20,2025-09-18,1097.23,1084.738,2.4,2.278,esm_bbk:EU000A4DMK40
ESM,bill,EU000A4DMK57,2025-04-01,2025-04-03,2025-07-03,1092.35,1086.14,2.4,2.262,esm_bbk:EU000A4DMK57
ESM,bill,EU000A4DMK65,2025-04-15,2025-04-17,2025-10-23,1084.9,1073.092,2.4,2.096,esm_bbk:EU000A4DMK65
ESM,bill,EU000A4DMK73,2025-05-06,2025-05-08,2025-08-07,1099.37,1093.73,2.7,2.04,esm_bbk:EU000A4DMK73
ESM,bill,EU000A4DMK81,2025-05-20,2025-05-22,2025-11-20,1094.0,1083.196,2.9,1.973,esm_bbk:EU000A4DMK81
ESM,bill,EU000A4DMK99,2025-06-03,2025-06-05,2025-09-04,1086.49,1081.144,2.6,1.956,esm_bbk:EU000A4DMK99
ESM,bill,EU000A4DMLA0,2025-06-17,2025-06-19,2025-12-18,1097.45,1086.756,2.3,1.9465,esm_bbk:EU000A4DMLA0
ESM,bill,EU000A4DMLB8,2025-07-01,2025-07-03,2025-10-09,1098.4,1092.659,2.7,1.93,esm_bbk:EU000A4DMLB8
ESM,bill,EU000A4DMLC6,2025-07-15,2025-07-17,2026-01-22,1088.8,1077.918,2.4,1.923,esm_bbk:EU000A4DMLC6#derived
ESM,bill,EU000A4DMLD4,2025-08-05,2025-08-07,2025-11-06,1099.5,1094.126,2.4,1.943,esm_bbk:EU000A4DMLD4
ESM,bill,EU000A4DMLE2,2025-08-19,2025-08-21,2026-02-19,1081.6,1071.057,2.6,1.947,esm_bbk:EU000A4DMLE2
ESM,bill,EU000A4DMLF9,2025-09-02,2025-09-04,2025-12-04,1499.36,1491.961,2.1,1.962,esm_bbk:EU000A4DMLF9
ESM,bill,EU000A4DMLG7,2025-09-16,2025-09-18,2026-03-19,1084.0,1073.235,2.5,1.984,esm_bbk:EU000A4DMLG7
ESM,bill,EU000A4DMLH5,2025-10-07,2025-10-09,2026-01-08,1085.0,1079.662,3.0,1.956,esm_bbk:EU000A4DMLH5
ESM,bill,EU000A4DMLJ1,2025-10-21,2025-10-23,2026-04-23,1095.0,1084.153,2.5,1.979,esm_bbk:EU000A4DMLJ1
ESM,bill,EU000A4DMLK9,2025-11-04,2025-11-06,2026-02-05,1088.16,1082.793,4.2,1.961,esm_bbk:EU000A4DMLK9
ESM,bill,EU000A4DMLL7,2025-11-18,2025-11-20,2026-05-21,1083.7,1072.874,2.7,1.996,esm_bbk:EU000A4DMLL7
ESM,bill,EU000A4DMLM5,2025-12-02,2025-12-04,2026-03-05,1093.68,1088.264,2.7,1.969,esm_bbk:EU000A4DMLM5
ESM,bill,EU000A4DMLN3,2026-01-06,2026-01-08,2026-04-09,1085.6,1080.199,2.9,1.978,esm_bbk:EU000A4DMLN3
ESM,bill,EU000A4DMLP8,2026-01-20,2026-01-22,2026-07-23,1043.0,1032.586,2.6,1.995,esm_bbk:EU000A4DMLP8#derived
ESM,bill,EU000A4DMLQ6,2026-02-03,2026-02-05,2026-05-07,1084.16,1078.747,2.7,1.985,esm_bbk:EU000A4DMLQ6#derived
ESM,bill,EU000A4DMLR4,2026-02-17,2026-02-19,2026-08-20,1084.05,1073.204,2.5,1.999,esm_bbk:EU000A4DMLR4
ESM,bill,EU000A4DMLS2,2026-03-03,2026-03-05,2026-06-04,1070.35,1064.92,2.1,2.017,esm_bbk:EU000A4DMLS2
ESM,bill,EU000A4DMLT0,2026-03-17,2026-03-19,2026-09-17,1093.89,1082.014,2.3,2.171,esm_bbk:EU000A4DMLT0
ESM,bill,EU000A4DMLU8,2026-04-07,2026-04-09,2026-07-09,1583.93,1575.19,2.1,2.195,esm_bbk:EU000A4DMLU8
ESM,bill,EU000A4DMLV6,2026-05-05,2026-05-07,2026-08-06,1599.1,1590.228,2.2,2.207,esm_bbk:EU000A4DMLV6
ESM,bill,EU000A4DMLW4,2026-06-02,2026-06-04,2026-09-03,1599.1,1589.941,2.5,2.279,esm_bbk:EU000A4DMLW4
ESM,bill,EU000A4DMLX2,2026-07-07,2026-07-09,2026-10-08,1599.7,1590.329,2.1,2.331,esm_bbk:EU000A4DMLX2
ESM,bill,EU000A4DMLY0,2026-08-04,2026-08-06,2026-11-05,1598.0,1588.28,2.3,2.421,esm_bbk:EU000A4DMLY0
ESM,bill,EU000A4DMLZ7,2026-09-01,2026-09-03,2026-12-03,1599.95,1589.895,2.3,2.502,esm_bbk:EU000A4DMLZ7
